source_image,candidate_image,phash_distance,dhash_distance,edge_distance,visual_distance,orb_keypoints_source,orb_keypoints_candidate,orb_good_matches,orb_inlier_matches,orb_score,combined_score,match_band
C:\Users\ron\Documents\project\images\fig_164.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1991.13.19_1.png,22,27,33,26.0,1959,1240,4,4,0.00323,74.32258,weak
C:\Users\ron\Documents\project\images\fig_267.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1901.53.2.png,26,22,31,26.25,877,2465,11,5,0.0057,74.32013,weak
C:\Users\ron\Documents\project\images\fig_267.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1901.53.2_1.png,26,22,31,26.25,877,2465,11,5,0.0057,74.32013,weak
C:\Users\ron\Documents\project\images\fig_267.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1975.7.2_1.png,24,28,29,26.25,877,2500,11,5,0.0057,74.32013,weak
C:\Users\ron\Documents\project\images\fig_267.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1975.7.2_1_1.png,24,28,29,26.25,877,2500,11,5,0.0057,74.32013,weak
C:\Users\ron\Documents\project\images\fig_271.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1991.16.1_1.png,22,30,30,26.0,2401,1254,11,4,0.00319,74.31898,weak
C:\Users\ron\Documents\project\images\fig_271.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1991.16.1_1_1.png,22,30,30,26.0,2401,1254,11,4,0.00319,74.31898,weak
C:\Users\ron\Documents\project\images\fig_105.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1908.41.3.png,26,28,24,26.0,1269,2500,6,4,0.00315,74.31521,weak
C:\Users\ron\Documents\project\images\fig_105.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1908.41.3_1.png,26,28,24,26.0,1269,2500,6,4,0.00315,74.31521,weak
C:\Users\ron\Documents\project\images\fig_004.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1938.34.94_1.png,24,24,32,26.0,2460,2240,18,7,0.00313,74.3125,weak
C:\Users\ron\Documents\project\images\fig_004.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1938.34.94_1_1.png,24,24,32,26.0,2460,2240,18,7,0.00313,74.3125,weak
C:\Users\ron\Documents\project\images\fig_090.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1991.13.20.png,22,26,34,26.0,2176,1336,6,4,0.00299,74.2994,weak
C:\Users\ron\Documents\project\images\fig_090.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1991.13.20_1.png,22,26,34,26.0,2176,1336,6,4,0.00299,74.2994,weak
C:\Users\ron\Documents\project\images\fig_249h.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1991.13.33.png,24,24,32,26.0,2018,2500,13,6,0.00297,74.29732,weak
C:\Users\ron\Documents\project\images\fig_192h.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1900.74.3.png,26,23,29,26.0,2027,2382,7,6,0.00296,74.296,weak
C:\Users\ron\Documents\project\images\fig_192h.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1900.74.3_1.png,26,23,29,26.0,2027,2382,7,6,0.00296,74.296,weak
C:\Users\ron\Documents\project\images\fig_135h.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1899.86.13.png,26,26,26,26.0,2093,2428,16,6,0.00287,74.28667,weak
C:\Users\ron\Documents\project\images\fig_135h.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1899.86.13_1.png,26,26,26,26.0,2093,2428,16,6,0.00287,74.28667,weak
C:\Users\ron\Documents\project\images\fig_244.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1983.25.3.png,26,25,29,26.5,511,2500,4,4,0.00783,74.28278,weak
C:\Users\ron\Documents\project\images\fig_244.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1983.25.3_1.png,26,25,29,26.5,511,2500,4,4,0.00783,74.28278,weak
C:\Users\ron\Documents\project\images\fig_301h.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1991.13.25.png,24,29,27,26.0,2500,2500,12,7,0.0028,74.28,weak
C:\Users\ron\Documents\project\images\fig_301h.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1991.13.25_1.png,24,29,27,26.0,2500,2500,12,7,0.0028,74.28,weak
C:\Users\ron\Documents\project\images\fig_111h.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1923.2.1.png,20,22,42,26.0,2500,1430,7,4,0.0028,74.27972,weak
C:\Users\ron\Documents\project\images\fig_111h.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1923.2.1_1.png,20,22,42,26.0,2500,1430,7,4,0.0028,74.27972,weak
C:\Users\ron\Documents\project\images\fig_111h.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1923.2.1_2.png,20,22,42,26.0,2500,1430,7,4,0.0028,74.27972,weak
C:\Users\ron\Documents\project\images\fig_111h.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1923.2.1_3.png,20,22,42,26.0,2500,1430,7,4,0.0028,74.27972,weak
C:\Users\ron\Documents\project\images\fig_272.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1923.2.1.png,26,21,31,26.0,1876,1430,7,4,0.0028,74.27972,weak
C:\Users\ron\Documents\project\images\fig_272.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1923.2.1_1.png,26,21,31,26.0,1876,1430,7,4,0.0028,74.27972,weak
C:\Users\ron\Documents\project\images\fig_272.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1923.2.1_2.png,26,21,31,26.0,1876,1430,7,4,0.0028,74.27972,weak
C:\Users\ron\Documents\project\images\fig_272.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1923.2.1_3.png,26,21,31,26.0,1876,1430,7,4,0.0028,74.27972,weak
C:\Users\ron\Documents\project\images\fig_034.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1983.25.1.png,26,24,28,26.0,1904,2500,7,5,0.00263,74.26261,weak
C:\Users\ron\Documents\project\images\fig_034.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1983.25.1_1.png,26,24,28,26.0,1904,2500,7,5,0.00263,74.26261,weak
C:\Users\ron\Documents\project\images\fig_251h.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1967.45.1.png,24,26,30,26.0,1912,2500,10,5,0.00262,74.26151,weak
C:\Users\ron\Documents\project\images\fig_251h.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1967.45.1_1.png,24,26,30,26.0,1912,2500,10,5,0.00262,74.26151,weak
C:\Users\ron\Documents\project\images\fig_242.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1900.74.3.png,20,29,36,26.25,1972,2382,22,10,0.00507,74.2571,weak
C:\Users\ron\Documents\project\images\fig_242.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1900.74.3_1.png,20,29,36,26.25,1972,2382,22,10,0.00507,74.2571,weak
C:\Users\ron\Documents\project\images\fig_338h.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1908.65.1.png,22,28,32,26.0,1583,2500,9,4,0.00253,74.25268,weak
C:\Users\ron\Documents\project\images\fig_338h.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1908.65.1_1.png,22,28,32,26.0,1583,2500,9,4,0.00253,74.25268,weak
C:\Users\ron\Documents\project\images\fig_289h.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1991.13.16.png,22,20,40,26.0,2500,1985,11,5,0.00252,74.25189,weak
C:\Users\ron\Documents\project\images\fig_337h.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1991.13.16.png,26,36,16,26.0,1990,1985,13,5,0.00252,74.25189,weak
C:\Users\ron\Documents\project\images\fig_337h.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1991.13.16_1.png,26,36,16,26.0,1990,1985,13,5,0.00252,74.25189,weak
C:\Users\ron\Documents\project\images\fig_031h.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1900.1.5.png,26,25,26,25.75,2500,2473,2,0,0.0,74.25,weak
C:\Users\ron\Documents\project\images\fig_031h.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1900.1.5_1.png,26,25,26,25.75,2500,2473,2,0,0.0,74.25,weak
C:\Users\ron\Documents\project\images\fig_031h.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1900.1.5_2.png,26,25,26,25.75,2500,2473,2,0,0.0,74.25,weak
C:\Users\ron\Documents\project\images\fig_060.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1900.1.4.png,24,18,37,25.75,2371,2500,5,0,0.0,74.25,weak
C:\Users\ron\Documents\project\images\fig_060.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1900.1.4_1.png,24,18,37,25.75,2371,2500,5,0,0.0,74.25,weak
C:\Users\ron\Documents\project\images\fig_060.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1900.1.4_2.png,24,18,37,25.75,2371,2500,5,0,0.0,74.25,weak
C:\Users\ron\Documents\project\images\fig_183.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1991.13.14.png,20,33,30,25.75,712,2500,1,0,0.0,74.25,weak
C:\Users\ron\Documents\project\images\fig_183.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1991.13.14_1.png,20,33,30,25.75,712,2500,1,0,0.0,74.25,weak
C:\Users\ron\Documents\project\images\fig_198.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1909.11.1.1_1.png,20,26,37,25.75,1227,1942,3,0,0.0,74.25,weak
C:\Users\ron\Documents\project\images\fig_198.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1909.11.1.1_1_1.png,20,26,37,25.75,1227,1942,3,0,0.0,74.25,weak
C:\Users\ron\Documents\project\images\fig_198.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1909.67.22.png,22,26,33,25.75,1227,1988,2,0,0.0,74.25,weak
C:\Users\ron\Documents\project\images\fig_198.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1909.67.22_1.png,22,26,33,25.75,1227,1988,2,0,0.0,74.25,weak
C:\Users\ron\Documents\project\images\fig_227.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1902.52.1_1.png,28,23,24,25.75,1362,1746,2,0,0.0,74.25,weak
C:\Users\ron\Documents\project\images\fig_227.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1902.52.1_1_1.png,28,23,24,25.75,1362,1746,2,0,0.0,74.25,weak
C:\Users\ron\Documents\project\images\fig_235.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1966.13.1_2.png,26,23,28,25.75,2273,2500,3,0,0.0,74.25,weak
C:\Users\ron\Documents\project\images\fig_235.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1966.13.1_2_1.png,26,23,28,25.75,2273,2500,3,0,0.0,74.25,weak
C:\Users\ron\Documents\project\images\fig_240.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1900.39.26.png,26,25,26,25.75,2218,2500,3,0,0.0,74.25,weak
C:\Users\ron\Documents\project\images\fig_240.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1900.39.26_1.png,26,25,26,25.75,2218,2500,3,0,0.0,74.25,weak
C:\Users\ron\Documents\project\images\fig_240.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1900.39.26_2.png,26,25,26,25.75,2218,2500,3,0,0.0,74.25,weak
C:\Users\ron\Documents\project\images\fig_257h.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1991.13.24.png,24,22,33,25.75,1225,2500,5,0,0.0,74.25,weak
C:\Users\ron\Documents\project\images\fig_257h.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1991.13.24_1.png,24,22,33,25.75,1225,2500,5,0,0.0,74.25,weak
C:\Users\ron\Documents\project\images\fig_200.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1991.13.10.1.png,22,21,42,26.75,1630,400,10,4,0.01,74.25,weak
C:\Users\ron\Documents\project\images\fig_200.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1991.13.10.1_1.png,22,21,42,26.75,1630,400,10,4,0.01,74.25,weak
C:\Users\ron\Documents\project\images\fig_002.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1983.25.3.png,28,25,23,26.0,2426,2500,10,6,0.00247,74.24732,weak
C:\Users\ron\Documents\project\images\fig_002.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1983.25.3_1.png,28,25,23,26.0,2426,2500,10,6,0.00247,74.24732,weak
C:\Users\ron\Documents\project\images\fig_382h.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1991.13.3.png,26,22,30,26.0,2439,2498,13,6,0.00246,74.246,weak
C:\Users\ron\Documents\project\images\fig_382h.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1991.13.3_1.png,26,22,30,26.0,2439,2498,13,6,0.00246,74.246,weak
C:\Users\ron\Documents\project\images\fig_200.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1991.13.38_1.png,22,21,39,26.0,1630,2364,7,4,0.00245,74.2454,weak
C:\Users\ron\Documents\project\images\fig_200.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1991.13.38_1_1.png,22,21,39,26.0,1630,2364,7,4,0.00245,74.2454,weak
C:\Users\ron\Documents\project\images\fig_229h.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1991.13.17.1.png,22,29,31,26.0,2493,2453,33,6,0.00245,74.2446,weak
C:\Users\ron\Documents\project\images\fig_229h.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1991.13.17.1_1.png,22,29,31,26.0,2493,2453,33,6,0.00245,74.2446,weak
C:\Users\ron\Documents\project\images\fig_210h.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1991.13.33.png,26,23,29,26.0,1636,2500,8,4,0.00244,74.2445,weak
C:\Users\ron\Documents\project\images\fig_210h.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1991.13.33_1.png,26,23,29,26.0,1636,2500,8,4,0.00244,74.2445,weak
C:\Users\ron\Documents\project\images\fig_122h.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1900.74.2.png,28,23,25,26.0,2500,2500,11,6,0.0024,74.24,weak
C:\Users\ron\Documents\project\images\fig_122h.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1900.74.2_1.png,28,23,25,26.0,2500,2500,11,6,0.0024,74.24,weak
C:\Users\ron\Documents\project\images\fig_204h.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1975.7.2_1.png,26,18,34,26.0,2500,2500,11,6,0.0024,74.24,weak
C:\Users\ron\Documents\project\images\fig_204h.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1975.7.2_1_1.png,26,18,34,26.0,2500,2500,11,6,0.0024,74.24,weak
C:\Users\ron\Documents\project\images\fig_183h.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1899.86.13.png,24,27,29,26.0,1706,2428,7,4,0.00234,74.23447,weak
C:\Users\ron\Documents\project\images\fig_183h.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1899.86.13_1.png,24,27,29,26.0,1706,2428,7,4,0.00234,74.23447,weak
C:\Users\ron\Documents\project\images\fig_183h.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1899.86.13_2.png,24,27,29,26.0,1706,2428,7,4,0.00234,74.23447,weak
C:\Users\ron\Documents\project\images\fig_299.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1900.39.7.png,24,24,32,26.0,2158,2496,23,5,0.00232,74.2317,weak
C:\Users\ron\Documents\project\images\fig_299.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1900.39.7_1.png,24,24,32,26.0,2158,2496,23,5,0.00232,74.2317,weak
C:\Users\ron\Documents\project\images\fig_299.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1900.39.7_2.png,24,24,32,26.0,2158,2496,23,5,0.00232,74.2317,weak
C:\Users\ron\Documents\project\images\fig_229.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1991.13.34.png,26,24,30,26.5,2063,2424,28,15,0.00727,74.2271,weak
C:\Users\ron\Documents\project\images\fig_229.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1991.13.34_1.png,26,24,30,26.5,2063,2424,28,15,0.00727,74.2271,weak
C:\Users\ron\Documents\project\images\zill_t065.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1900.39.10.png,24,24,32,26.0,2361,2203,11,5,0.00227,74.22696,weak
C:\Users\ron\Documents\project\images\zill_t065.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1900.39.10_1.png,24,24,32,26.0,2361,2203,11,5,0.00227,74.22696,weak
C:\Users\ron\Documents\project\images\zill_t065.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1900.39.10_1_1.png,24,24,32,26.0,2361,2203,11,5,0.00227,74.22696,weak
C:\Users\ron\Documents\project\images\fig_289h.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1938.34.94_1.png,18,29,39,26.0,2500,2240,13,5,0.00223,74.22321,weak
C:\Users\ron\Documents\project\images\fig_289h.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1938.34.94_1_1.png,18,29,39,26.0,2500,2240,13,5,0.00223,74.22321,weak
C:\Users\ron\Documents\project\images\fig_336.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1901.56.1.png,24,25,31,26.0,2292,2500,8,5,0.00218,74.21815,weak
C:\Users\ron\Documents\project\images\fig_336.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1901.56.1_1.png,24,25,31,26.0,2292,2500,8,5,0.00218,74.21815,weak
C:\Users\ron\Documents\project\images\fig_241.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1901.53.2.png,20,21,43,26.0,1835,2465,6,4,0.00218,74.21798,weak
C:\Users\ron\Documents\project\images\fig_241.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1901.53.2_1.png,20,21,43,26.0,1835,2465,6,4,0.00218,74.21798,weak
C:\Users\ron\Documents\project\images\fig_131.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1979.8.1.png,24,29,27,26.0,2500,2332,19,5,0.00214,74.21441,weak
C:\Users\ron\Documents\project\images\fig_131.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1979.8.1_1.png,24,29,27,26.0,2500,2332,19,5,0.00214,74.21441,weak
C:\Users\ron\Documents\project\images\fig_066.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1992.20.1.png,32,13,27,26.0,2357,2500,21,5,0.00212,74.21213,weak
C:\Users\ron\Documents\project\images\fig_066.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1992.20.1_1.png,32,13,27,26.0,2357,2500,21,5,0.00212,74.21213,weak
C:\Users\ron\Documents\project\images\fig_007.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1991.13.7.png,22,19,41,26.0,2365,2500,11,5,0.00211,74.21142,weak
C:\Users\ron\Documents\project\images\fig_007.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1991.13.7_1.png,22,19,41,26.0,2365,2500,11,5,0.00211,74.21142,weak
C:\Users\ron\Documents\project\images\fig_009.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1909.11.1.1_1.png,20,21,43,26.0,1977,1942,7,4,0.00206,74.20597,weak
C:\Users\ron\Documents\project\images\fig_392.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1995.1.2.png,26,21,31,26.0,1966,2412,6,4,0.00203,74.20346,weak
C:\Users\ron\Documents\project\images\fig_392.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1995.1.2_1.png,26,21,31,26.0,1966,2412,6,4,0.00203,74.20346,weak
C:\Users\ron\Documents\project\images\fig_153h.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1900.1.5.png,24,25,31,26.0,2500,2473,18,5,0.00202,74.20218,weak
C:\Users\ron\Documents\project\images\fig_153h.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1900.1.5_1.png,24,25,31,26.0,2500,2473,18,5,0.00202,74.20218,weak
C:\Users\ron\Documents\project\images\fig_153h.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1900.1.5_2.png,24,25,31,26.0,2500,2473,18,5,0.00202,74.20218,weak
C:\Users\ron\Documents\project\images\fig_094.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1967.45.1.png,24,27,29,26.0,1983,2500,4,4,0.00202,74.20171,weak
C:\Users\ron\Documents\project\images\fig_094.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1967.45.1_1.png,24,27,29,26.0,1983,2500,4,4,0.00202,74.20171,weak
C:\Users\ron\Documents\project\images\fig_153.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1991.13.16.png,22,29,31,26.0,2308,1985,10,4,0.00202,74.20151,weak
C:\Users\ron\Documents\project\images\fig_153.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1991.13.16_1.png,22,29,31,26.0,2308,1985,10,4,0.00202,74.20151,weak
C:\Users\ron\Documents\project\images\fig_022h.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1966.13.1_2.png,26,23,29,26.0,2500,2500,12,5,0.002,74.2,weak
C:\Users\ron\Documents\project\images\fig_022h.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1966.13.1_2_1.png,26,23,29,26.0,2500,2500,12,5,0.002,74.2,weak
C:\Users\ron\Documents\project\images\fig_232h.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1991.13.7.png,22,22,38,26.0,2500,2500,10,5,0.002,74.2,weak
C:\Users\ron\Documents\project\images\fig_232h.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1991.13.7_1.png,22,22,38,26.0,2500,2500,10,5,0.002,74.2,weak
C:\Users\ron\Documents\project\images\fig_188.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1908.65.1.png,24,28,29,26.25,1809,2500,16,8,0.00442,74.19223,weak
C:\Users\ron\Documents\project\images\fig_188.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1908.65.1_1.png,24,28,29,26.25,1809,2500,16,8,0.00442,74.19223,weak
C:\Users\ron\Documents\project\images\fig_113h.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1991.13.11.png,20,25,39,26.0,2500,2111,12,4,0.00189,74.18948,weak
C:\Users\ron\Documents\project\images\fig_113h.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1991.13.11_1.png,20,25,39,26.0,2500,2111,12,4,0.00189,74.18948,weak
C:\Users\ron\Documents\project\images\fig_309h.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1900.1.5.png,32,22,18,26.0,2115,2473,10,4,0.00189,74.18913,weak
C:\Users\ron\Documents\project\images\fig_295h.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1908.41.3.png,32,19,21,26.0,2211,2500,8,4,0.00181,74.18091,weak
C:\Users\ron\Documents\project\images\fig_295h.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1908.41.3_1.png,32,19,21,26.0,2211,2500,8,4,0.00181,74.18091,weak
C:\Users\ron\Documents\project\images\fig_031.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1900.1.5.png,26,25,27,26.0,2257,2473,6,4,0.00177,74.17723,weak
C:\Users\ron\Documents\project\images\fig_031.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1900.1.5_1.png,26,25,27,26.0,2257,2473,6,4,0.00177,74.17723,weak
C:\Users\ron\Documents\project\images\fig_031.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1900.1.5_2.png,26,25,27,26.0,2257,2473,6,4,0.00177,74.17723,weak
C:\Users\ron\Documents\project\images\fig_031.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1908.65.1.png,24,26,30,26.0,2257,2500,9,4,0.00177,74.17723,weak
C:\Users\ron\Documents\project\images\fig_031.jpg,C:\Users\ron\Documents\project\digital-benin-bloom\public\benin_output\atlas\oxford\1908.65.1_1.png,24,26,30,26.0,2257,2500,9,4,0.00177,74.17723,weak
